cdate,cp,pctlead,slope6,slope7
1952-01-02,23.8000,0.3361,0.2044,0.1391
1952-01-03,23.8800,0.1675,0.2390,0.2232
1952-01-04,23.9200,-0.0418,0.3363,0.2287
1952-01-07,23.9100,-0.3764,0.1819,0.2821
1952-01-08,23.8200,-0.3359,0.0908,0.1019
1952-01-09,23.7400,0.5055,-0.0210,0.0300
1952-01-10,23.8600,0.5029,0.0419,0.0539
1952-01-11,23.9800,0.7506,0.0698,0.1077
1952-01-14,24.1600,-0.4139,0.1673,0.1673
1952-01-15,24.0600,0.1247,0.1044,0.0836
1952-01-16,24.0900,0.4566,0.1876,0.1073
1952-01-17,24.2000,0.2066,0.3187,0.2261
1952-01-18,24.2500,0.8660,0.2694,0.3025
1952-01-21,24.4600,0.8177,0.3305,0.3546
1952-01-22,24.6600,-0.4866,0.3431,0.4003
1952-01-23,24.5400,0.0815,0.3283,0.2232
1952-01-24,24.5600,-0.0407,0.3204,0.2928
1952-01-25,24.5500,0.2444,0.2381,0.2687
1952-01-28,24.6100,-0.1625,0.2443,0.2389
1952-01-29,24.5700,-1.3838,0.0746,0.1861
1952-01-30,24.2300,-0.3714,-0.2924,-0.1339
1952-01-31,24.1400,0.6628,-0.2727,-0.3037
1952-02-01,24.3000,-0.7407,-0.1776,-0.1404
1952-02-04,24.1200,-0.0415,-0.2946,-0.2580
1952-02-05,24.1100,0.2903,-0.3437,-0.2587
1952-02-06,24.1800,-0.2895,-0.2688,-0.2535
1952-02-07,24.1100,0.5392,-0.0828,-0.2719
1952-02-08,24.2400,-0.5363,0.0689,0.0059
1952-02-11,24.1100,-0.7881,-0.1312,-0.0177
1952-02-13,23.9200,-0.2090,-0.1382,-0.2251
1952-02-14,23.8700,-0.0419,-0.1662,-0.1483
1952-02-15,23.8600,-0.5029,-0.2221,-0.1486
1952-02-18,23.7400,-1.6007,-0.2574,-0.2621
1952-02-19,23.3600,-1.1558,-0.6160,-0.4488
1952-02-20,23.0900,0.3032,-0.7191,-0.6930
1952-02-21,23.1600,0.3022,-0.5387,-0.5758
1952-02-25,23.2300,-0.3444,-0.4557,-0.4199
1952-02-26,23.1500,0.1296,-0.5081,-0.4401
1952-02-27,23.1800,0.4746,-0.4024,-0.4174
1952-02-28,23.2900,-0.1288,-0.0503,-0.2770
1952-02-29,23.2600,0.1290,0.1221,-0.0616
1952-03-03,23.2900,1.6745,0.0933,0.1230
1952-03-04,23.6800,0.1267,0.3218,0.3189
1952-03-05,23.7100,-0.0843,0.3988,0.2935
1952-03-06,23.6900,0.1266,0.3619,0.3291
1952-03-07,23.7200,-0.5059,0.3042,0.3280
1952-03-10,23.6000,0.0848,0.2400,0.1879
1952-03-11,23.6200,0.4657,0.2324,0.2178
1952-03-12,23.7300,0.0843,0.0352,0.2655
1952-03-13,23.7500,0.0000,0.0281,0.0422
1952-03-14,23.7500,0.7158,0.0422,0.0241
1952-03-17,23.9200,-0.2090,0.1405,0.1385
1952-03-18,23.8700,-0.2095,0.1893,0.0902
1952-03-19,23.8200,0.2939,0.1400,0.1322
1952-03-20,23.8900,0.1674,0.1119,0.1619
1952-03-21,23.9300,0.0000,0.1257,0.1198
1952-03-24,23.9300,-0.5850,0.1256,0.1077
1952-03-25,23.7900,-0.0420,-0.0908,0.0239
1952-03-26,23.7800,0.8831,-0.0629,-0.0838
1952-03-27,23.9900,0.7920,0.1186,0.0718
1952-03-28,24.1800,0.7858,0.2020,0.2149
1952-03-31,24.3700,-0.7797,0.3055,0.2858
1952-04-01,24.1800,-0.2481,0.1733,0.1486
1952-04-02,24.1200,0.0000,0.2282,0.1128
1952-04-03,24.1200,-0.4146,0.2345,0.1956
1952-04-04,24.0200,-0.9159,0.0207,0.1420
1952-04-07,23.8000,0.4622,-0.2628,-0.1126
1952-04-08,23.9100,0.1255,-0.3191,-0.1602
1952-04-09,23.9400,0.7101,-0.1668,-0.2558
1952-04-10,24.1100,-0.6636,-0.0069,-0.0417
1952-04-14,23.9500,-1.2526,-0.1183,-0.1013
1952-04-15,23.6500,-0.2960,-0.2581,-0.2808
1952-04-16,23.5800,-0.7209,-0.1537,-0.2636
1952-04-17,23.4100,0.3845,-0.3505,-0.2342
1952-04-18,23.5000,0.8085,-0.3094,-0.2468
1952-04-21,23.6900,-0.4643,-0.2962,-0.1507
1952-04-22,23.5800,-0.4241,-0.2617,-0.3205
1952-04-23,23.4800,-0.2129,-0.1204,-0.2850
1952-04-24,23.4300,0.4695,-0.1063,-0.1336
1952-04-25,23.5400,0.0425,0.0921,-0.0243
1952-04-28,23.5500,-0.2548,0.0354,0.0850
1952-04-29,23.4900,-0.7237,-0.1418,-0.0061
1952-04-30,23.3200,-0.6432,-0.1846,-0.2251
1952-05-01,23.1700,1.6832,-0.2206,-0.2500
1952-05-02,23.5600,0.4245,0.0924,0.0488
1952-05-05,23.6600,0.0423,0.0853,0.1400
1952-05-06,23.6700,0.5915,0.0852,0.0791
1952-05-07,23.8100,0.2100,0.2266,0.1579
1952-05-08,23.8600,-0.0838,0.3810,0.2242
1952-05-09,23.8400,-0.3775,0.4705,0.3141
1952-05-12,23.7500,0.1263,0.1332,0.3491
1952-05-13,23.7800,-0.4205,0.0841,0.1322
1952-05-14,23.6800,-0.3378,0.0070,0.0120
1952-05-15,23.6000,-0.1695,-0.1474,-0.0421
1952-05-16,23.5600,0.2122,-0.2110,-0.1505
1952-05-19,23.6100,0.5506,-0.1620,-0.1508
1952-05-20,23.7400,0.1685,-0.0070,-0.0603
1952-05-21,23.7800,0.5467,0.0000,0.0181
1952-05-22,23.9100,-0.0837,0.1617,0.0784
1952-05-23,23.8900,0.2093,0.2035,0.1264
1952-05-26,23.9400,-0.2506,0.2660,0.2043
1952-05-27,23.8800,-0.1675,0.1886,0.1919
1952-05-28,23.8400,0.0839,0.0698,0.1377
1952-05-29,23.8600,-0.2515,0.0558,0.0718
1952-06-02,23.8000,-0.0840,-0.0768,0.0120
1952-06-03,23.7800,0.7149,-0.0769,-0.0778
1952-06-04,23.9500,0.6263,0.0070,0.0359
1952-06-05,24.1000,0.6639,0.1535,0.0957
1952-06-06,24.2600,0.4534,0.2922,0.2267
1952-06-09,24.3700,-0.5745,0.3535,0.3153
1952-06-10,24.2300,0.3302,0.2972,0.2196
1952-06-11,24.3100,0.0000,0.3650,0.3018
1952-06-12,24.3100,0.2468,0.2473,0.3126
1952-06-13,24.3700,-0.2872,0.1851,0.2471
1952-06-16,24.3000,0.1235,0.0274,0.1175
1952-06-17,24.3300,0.4110,-0.0274,0.0411
1952-06-18,24.4300,0.3275,0.1369,0.0352
1952-06-19,24.5100,0.3264,0.1368,0.1642
1952-06-20,24.5900,-0.1220,0.1911,0.1639
1952-06-23,24.5600,0.1629,0.1295,0.1461
1952-06-24,24.6000,0.2439,0.2041,0.1343
1952-06-25,24.6600,0.3650,0.2240,0.2097
1952-06-26,24.7500,0.3232,0.2167,0.2440
1952-06-27,24.8300,0.5236,0.2162,0.2319
1952-06-30,24.9600,0.6410,0.2494,0.2602
1952-07-01,25.1200,-0.2389,0.3760,0.3055
1952-07-02,25.0600,-0.0399,0.3079,0.2874
1952-07-03,25.0500,-0.3194,0.2604,0.2580
1952-07-07,24.9700,-0.0400,0.1467,0.1774
1952-07-08,24.9600,-0.4006,0.0866,0.1200
1952-07-09,24.8600,-0.2011,-0.0667,0.0171
1952-07-10,24.8100,0.6852,-0.2071,-0.0858
1952-07-11,24.9800,0.2002,-0.0535,-0.0801
1952-07-14,25.0300,0.5194,-0.0134,-0.0172
1952-07-15,25.1600,0.0000,0.1268,0.0629
1952-07-16,25.1600,-0.4372,0.1333,0.1086
1952-07-17,25.0500,-0.7984,0.1265,0.0514
1952-07-18,24.8500,0.4024,0.0266,-0.0057
1952-07-21,24.9500,0.2004,-0.0200,0.0799
1952-07-22,25.0000,0.4400,-0.0200,0.0114
1952-07-23,25.1100,0.5177,-0.0333,0.0456
1952-07-24,25.2400,-0.3170,0.0533,0.0456
1952-07-25,25.1600,0.1590,0.0732,0.0000
1952-07-28,25.2000,0.2381,0.2323,0.0855
1952-07-29,25.2600,0.4355,0.2053,0.2331
1952-07-30,25.3700,0.1182,0.2445,0.2382
1952-07-31,25.4000,0.1969,0.1913,0.2263
1952-08-01,25.4500,-0.0786,0.1383,0.1920
1952-08-04,25.4300,0.1180,0.1775,0.1072
1952-08-05,25.4600,-0.0785,0.1706,0.1689
1952-08-06,25.4400,0.3145,0.1180,0.1350
1952-08-07,25.5200,0.1176,0.0982,0.1460
1952-08-08,25.5500,-0.1174,0.0981,0.1010
1952-08-11,25.5200,-0.8229,0.0458,0.0673
1952-08-12,25.3100,-0.1185,-0.0785,-0.0786
1952-08-13,25.2800,0.0000,-0.1179,-0.0842
1952-08-14,25.2800,-0.3165,-0.1049,-0.1012
1952-08-15,25.2000,-1.0317,-0.2103,-0.1351
1952-08-18,24.9400,-0.2005,-0.4026,-0.3275
1952-08-19,24.8900,0.2411,-0.4175,-0.3741
1952-08-20,24.9500,0.1202,-0.2391,-0.3241
1952-08-21,24.9800,0.0400,-0.1997,-0.1880
1952-08-22,24.9900,-0.4802,-0.1934,-0.1655
1952-08-25,24.8700,-0.1608,-0.2206,-0.2345
1952-08-26,24.8300,0.4430,-0.0736,-0.2121
1952-08-27,24.9400,0.1203,0.0334,0.0000
1952-08-28,24.9700,0.2403,0.0134,0.0458
1952-08-29,25.0300,0.4794,0.0334,0.0458
1952-09-02,25.1500,0.3976,0.1068,0.0973
1952-09-03,25.2500,-0.0396,0.2530,0.1485
1952-09-04,25.2400,-0.1189,0.2723,0.2109
1952-09-05,25.2100,-0.3967,0.1790,0.2162
1952-09-08,25.1100,-0.9956,0.0927,0.0966
1952-09-09,24.8600,-0.6838,-0.1127,-0.0626
1952-09-10,24.6900,0.1215,-0.3059,-0.1937
1952-09-11,24.7200,-0.0405,-0.3537,-0.2456
1952-09-12,24.7100,-1.0522,-0.3550,-0.3094
1952-09-15,24.4500,0.3272,-0.5116,-0.4547
1952-09-16,24.5300,0.2038,-0.3920,-0.3929
1952-09-17,24.5800,-0.2848,-0.1896,-0.3072
1952-09-18,24.5100,0.2448,-0.1220,-0.2033
1952-09-19,24.5700,0.0814,-0.1018,-0.0697
1952-09-22,24.5900,0.4473,-0.0815,-0.0756
1952-09-23,24.7000,0.3644,0.1695,-0.0058
1952-09-24,24.7900,0.0807,0.1760,0.1974
1952-09-25,24.8100,-0.3224,0.1554,0.1623
1952-09-26,24.7300,-0.2022,0.1485,0.0869
1952-09-29,24.6800,-0.5673,0.0742,0.0983
1952-09-30,24.5400,-0.2445,-0.0337,-0.0174
1952-10-01,24.4800,0.1634,-0.1486,-0.0637
1952-10-02,24.5200,-0.0816,-0.1827,-0.1043
1952-10-03,24.5000,-0.2449,-0.2102,-0.1684
1952-10-06,24.4400,-0.1637,-0.1971,-0.2153
1952-10-07,24.4000,0.7377,-0.1906,-0.1924
1952-10-08,24.5800,-0.0407,0.0272,-0.0583
1952-10-09,24.5700,-0.0814,0.0612,0.0175
1952-10-10,24.5500,-0.2851,0.0204,0.0408
1952-10-14,24.4800,-1.7157,-0.0136,-0.0233
1952-10-15,24.0600,-0.6234,-0.2591,-0.2572
1952-10-16,23.9100,1.2129,-0.3353,-0.3108
1952-10-17,24.2000,-0.2893,-0.2607,-0.1174
1952-10-20,24.1300,-0.2486,-0.3028,-0.2649
1952-10-21,24.0700,-1.1217,-0.3314,-0.2952
1952-10-22,23.8000,0.2941,-0.4717,-0.4447
1952-10-23,23.8700,0.6703,-0.1320,-0.3630
1952-10-24,24.0300,0.2497,0.0833,-0.0179
1952-10-27,24.0900,0.1660,-0.0764,0.1070
1952-10-28,24.1300,0.0829,0.0000,-0.0416
1952-10-29,24.1500,0.0000,0.0555,0.0119
1952-10-30,24.1500,1.5321,0.2423,0.0476
1952-10-31,24.5200,0.3263,0.4481,0.4262
1952-11-03,24.6000,0.2846,0.3914,0.4302
1952-11-05,24.6700,0.4054,0.3967,0.3758
1952-11-06,24.7700,0.0404,0.4358,0.3977
1952-11-07,24.7800,-0.0404,0.4271,0.3787
1952-11-10,24.7700,-0.4845,0.4186,0.3599
1952-11-12,24.6500,0.2434,0.0877,0.2894
1952-11-13,24.7100,0.1619,0.0741,0.1099
1952-11-14,24.7500,0.2020,0.0539,0.0867
1952-11-17,24.8000,1.4516,0.0202,0.0750
1952-11-18,25.1600,0.6757,0.2553,0.2246
1952-11-19,25.3300,-0.1974,0.3748,0.3158
1952-11-20,25.2800,-0.0396,0.4199,0.2920
1952-11-21,25.2700,0.5936,0.3719,0.3537
1952-11-24,25.4200,-0.2360,0.4429,0.4034
1952-11-25,25.3600,0.6309,0.3689,0.3454
1952-11-26,25.5200,0.5486,0.2366,0.4060
1952-11-28,25.6600,0.0779,0.2164,0.2812
1952-12-01,25.6800,0.2336,0.2616,0.1964
1952-12-02,25.7400,-0.1166,0.3064,0.2575
1952-12-03,25.7100,-0.3889,0.1887,0.2457
1952-12-04,25.6100,0.0390,0.1624,0.1060
1952-12-05,25.6200,0.5464,0.0649,0.1448
1952-12-08,25.7600,0.6599,0.0649,0.1335
1952-12-09,25.9300,0.1928,0.1619,0.1500
1952-12-10,25.9800,-0.0770,0.1552,0.1663
1952-12-11,25.9600,0.3082,0.1614,0.1218
1952-12-12,26.0400,0.0000,0.2769,0.1824
1952-12-15,26.0400,0.1152,0.2697,0.2371
1952-12-16,26.0700,-0.1151,0.1987,0.2476
1952-12-17,26.0400,-0.0384,0.0705,0.1538
1952-12-18,26.0300,0.4610,0.0320,0.0549
1952-12-19,26.1500,0.5736,0.1215,0.0932
1952-12-22,26.3000,-0.4182,0.1660,0.1861
1952-12-23,26.1900,0.0764,0.0957,0.0820
1952-12-24,26.2100,0.1526,0.0892,0.0929
1952-12-26,26.2500,0.5714,0.1336,0.0983
1952-12-29,26.4000,0.7197,0.2349,0.1962
1952-12-30,26.5900,-0.0752,0.2786,0.3042
1952-12-31,26.5700,-0.1129,0.1707,0.2276
1953-01-02,26.5400,0.4521,0.2207,0.1299
1953-01-05,26.6600,-0.6752,0.2830,0.2538
1953-01-06,26.4800,-0.4154,0.1444,0.1456
1953-01-07,26.3700,-0.1517,-0.0188,0.0647
1953-01-08,26.3300,-0.9495,-0.1636,-0.0377
1953-01-09,26.0800,-0.8436,-0.3092,-0.2756
1953-01-12,25.8600,0.6187,-0.4310,-0.3852
1953-01-13,26.0200,0.2306,-0.4073,-0.2829
1953-01-14,26.0800,0.1917,-0.2552,-0.3166
1953-01-15,26.1300,-0.4210,-0.1534,-0.1914
1953-01-16,26.0200,-0.0384,-0.1985,-0.1918
1953-01-19,26.0100,0.4998,-0.0448,-0.1756
1953-01-20,26.1400,-0.1913,0.1790,0.0329
1953-01-21,26.0900,0.1150,0.0447,0.1260
1953-01-22,26.1200,-0.1914,0.0256,0.0548
1953-01-23,26.0700,-0.1918,-0.0384,-0.0055
1953-01-26,26.0200,0.1153,0.0000,-0.0603
1953-01-27,26.0500,0.3071,0.0256,0.0164
1953-01-28,26.1300,0.2679,-0.0064,0.0657
1953-01-29,26.2000,0.6870,0.0702,0.0328
1953-01-30,26.3800,0.4928,0.1658,0.1585
1953-02-02,26.5100,0.1132,0.2797,0.2127
1953-02-03,26.5400,-0.4522,0.3295,0.2557
1953-02-04,26.4200,-1.0220,0.2339,0.2171
1953-02-05,26.1500,1.3767,0.0126,0.0543
1953-02-06,26.5100,-3.0932,0.1956,0.2057
1953-02-09,25.6900,-0.2725,-0.4372,-0.2769
1953-02-10,25.6200,0.0781,-0.5671,-0.4143
1953-02-11,25.6400,0.3900,-0.5768,-0.4765
1953-02-13,25.7400,-0.3497,-0.4377,-0.4401
1953-02-16,25.6500,-0.5848,-0.3229,-0.4254
1953-02-17,25.5000,-0.0784,-0.6565,-0.3604
1953-02-18,25.4800,0.3532,-0.1367,-0.5744
1953-02-19,25.5700,0.2346,-0.0326,-0.0670
1953-02-20,25.6300,0.4682,-0.0065,0.0056
1953-02-24,25.7500,0.6214,0.0065,0.0613
1953-02-25,25.9100,0.1544,0.1690,0.0947
1953-02-26,25.9500,-0.1927,0.2917,0.1669
1953-02-27,25.9000,0.1158,0.2715,0.2220
1953-03-02,25.9300,0.2700,0.2322,0.2491
1953-03-03,26.0000,-0.8461,0.2380,0.2375
1953-03-04,25.7800,0.0388,0.0193,0.0828
1953-03-05,25.7900,0.1939,-0.0772,0.0221
1953-03-06,25.8400,-0.0387,-0.0709,-0.0386
1953-03-09,25.8300,0.3097,-0.0451,-0.0663
1953-03-10,25.9100,0.8105,-0.0129,0.0055
1953-03-11,26.1200,0.0383,0.0773,0.1048
1953-03-12,26.1300,0.1914,0.2249,0.0717
1953-03-13,26.1800,0.1528,0.2500,0.2200
1953-03-16,26.2200,0.4195,0.2430,0.2360
1953-03-17,26.3300,-0.3418,0.3187,0.2682
1953-03-18,26.2400,-0.0762,0.2099,0.2239
1953-03-19,26.2200,-0.1526,0.0636,0.1690
1953-03-20,26.1800,-0.6112,0.0318,0.0327
1953-03-23,26.0200,0.5765,-0.1018,-0.0600
1953-03-24,26.1700,-0.2675,-0.0318,-0.0055
1953-03-25,26.1000,-0.5747,-0.1466,-0.0655
1953-03-26,25.9500,0.1541,-0.1851,-0.2078
1953-03-27,25.9900,-1.4621,-0.1470,-0.1369
1953-03-30,25.6100,-1.2495,-0.3658,-0.3351
1953-03-31,25.2900,-0.1582,-0.4706,-0.4914
1953-04-01,25.2500,-0.0792,-0.5967,-0.4269
1953-04-02,25.2300,-2.4574,-0.5674,-0.5239
1953-04-06,24.6100,0.4063,-0.8817,-0.8374
1953-04-07,24.7100,0.8903,-0.8494,-0.7018
1953-04-08,24.9300,-0.2006,-0.4533,-0.6035
1953-04-09,24.8800,-0.2412,-0.2740,-0.4174
1953-04-10,24.8200,-0.2015,-0.2882,-0.2694
1953-04-13,24.7700,0.3633,-0.3093,-0.2759
1953-04-14,24.8600,0.4022,0.1678,-0.2132
1953-04-15,24.9600,-0.2003,0.1675,0.2012
1953-04-16,24.9100,-1.1642,-0.0134,0.1149
1953-04-17,24.6200,0.4468,-0.1746,-0.1783
1953-04-20,24.7300,-0.2426,-0.0605,-0.0864
1953-04-21,24.6700,-0.8512,-0.0672,-0.0864
1953-04-22,24.4600,-1.1038,-0.2696,-0.1790
1953-04-23,24.1900,0.0413,-0.5217,-0.3883
1953-04-24,24.2000,0.5785,-0.4834,-0.4424
1953-04-27,24.3400,0.7395,-0.1910,-0.3329
1953-04-28,24.5200,0.6525,-0.1435,-0.0584
1953-04-29,24.6800,-0.2431,0.0068,-0.0292
1953-04-30,24.6200,0.4468,0.1092,-0.0292
1953-05-01,24.7300,1.0918,0.3671,0.1576
1953-05-04,25.0000,0.1200,0.5409,0.4707
1953-05-05,25.0300,-0.1199,0.4644,0.4800
1953-05-06,25.0000,-0.4000,0.3220,0.3802
1953-05-07,24.9000,0.0000,0.1474,0.2184
1953-05-08,24.9000,0.0402,0.1872,0.1263
1953-05-11,24.9100,-0.6825,0.1202,0.1662
1953-05-12,24.7400,-0.1213,-0.1739,0.0057
1953-05-13,24.7100,0.5666,-0.2145,-0.1665
1953-05-14,24.8500,-0.0402,-0.1007,-0.1034
1953-05-15,24.8400,-0.3623,-0.0403,-0.0920
1953-05-18,24.7500,-0.2020,-0.1008,-0.0864
1953-05-19,24.7000,0.9312,-0.1413,-0.1153
1953-05-20,24.9300,0.5215,0.1277,0.0115
1953-05-21,25.0600,-0.1197,0.2347,0.1841
1953-05-22,25.0300,-0.1598,0.1206,0.1837
1953-05-25,24.9900,-0.4802,0.1004,0.0803
1953-05-26,24.8700,-0.9248,0.0802,0.0172
1953-05-27,24.6400,-0.7305,-0.0401,-0.0631
1953-05-28,24.4600,0.3271,-0.3153,-0.1379
1953-05-29,24.5400,-1.5892,-0.3501,-0.2247
1953-06-01,24.1500,0.2899,-0.5960,-0.5270
1953-06-02,24.2200,-0.1651,-0.5242,-0.4713
1953-06-03,24.1800,-0.6203,-0.4720,-0.4735
1953-06-04,24.0300,0.2497,-0.4190,-0.4935
1953-06-05,24.0900,-0.3321,-0.2548,-0.3242
1953-06-08,24.0100,-1.7076,-0.3663,-0.2659
1953-06-09,23.6000,-0.2542,-0.3816,-0.5586
1953-06-10,23.5400,0.8921,-0.4740,-0.3638
1953-06-11,23.7500,0.2947,-0.3007,-0.2811
1953-06-12,23.8200,-0.8396,-0.1470,-0.2158
1953-06-15,23.6200,-0.2964,-0.3302,-0.2463
1953-06-16,23.5500,1.2739,-0.3242,-0.3255
1953-06-17,23.8500,-0.0419,0.1759,-0.0965
1953-06-18,23.8400,0.0000,0.2106,0.1446
1953-06-19,23.8400,0.5034,0.0631,0.1804
1953-06-22,23.9600,0.6678,0.0981,0.1261
1953-06-23,24.1200,-0.1244,0.3493,0.1799
1953-06-24,24.0900,0.4151,0.3758,0.2810
1953-06-25,24.1900,0.0827,0.2360,0.3812
1953-06-26,24.2100,-0.2891,0.2562,0.2140
1953-06-29,24.1400,0.0000,0.2073,0.1780
1953-06-30,24.1400,0.4143,0.1242,0.1777
1953-07-01,24.2400,0.2888,0.0828,0.1656
1953-07-02,24.3100,0.2057,0.1515,0.1122
1953-07-03,24.3600,0.0821,0.1169,0.1592
1953-07-06,24.3800,0.5332,0.1168,0.1119
1953-07-07,24.5100,-0.0408,0.2535,0.1764
1953-07-08,24.5000,-0.2857,0.2461,0.2112
1953-07-09,24.4300,-0.0819,0.1297,0.1699
1953-07-10,24.4100,-0.9832,0.0682,0.0995
1953-07-13,24.1700,-0.3724,-0.1298,-0.0820
1953-07-14,24.0800,0.2907,-0.2053,-0.1642
1953-07-15,24.1500,0.1242,-0.2470,-0.1351
1953-07-16,24.1800,0.7031,-0.2201,-0.1942
1953-07-17,24.3500,-0.5339,-0.0550,-0.0884
1953-07-20,24.2200,-0.2477,-0.1309,-0.1239
1953-07-21,24.1600,0.1242,-0.0069,-0.1477
1953-07-22,24.1900,0.1654,0.0757,0.0118
1953-07-23,24.2300,0.0000,0.0550,0.0885
1953-07-24,24.2300,-0.6603,0.0344,0.0472
1953-07-27,24.0700,0.1662,-0.1930,-0.0649
1953-07-28,24.1100,0.6221,-0.0759,-0.1418
1953-07-29,24.2600,0.9481,0.0689,0.0236
1953-07-30,24.4900,1.0617,0.2063,0.1946
1953-07-31,24.7500,0.3636,0.3564,0.3291
1953-08-03,24.8400,-0.2415,0.4163,0.3572
1953-08-04,24.7800,-0.4036,0.4822,0.3211
1953-08-05,24.6800,0.4862,0.3857,0.3548
1953-08-06,24.8000,-0.0806,0.3640,0.3998
1953-08-07,24.7800,-0.1211,0.1951,0.3004
1953-08-10,24.7500,-0.1212,0.0000,0.1500
1953-08-11,24.7200,0.2427,-0.0808,-0.0173
1953-08-12,24.7800,-0.2018,0.0000,-0.0346
1953-08-13,24.7300,-0.4448,0.0337,-0.0289
1953-08-14,24.6200,-0.2437,-0.1213,-0.0346
1953-08-17,24.5600,-0.4072,-0.1485,-0.1388
1953-08-18,24.4600,-0.6132,-0.1961,-0.1854
1953-08-19,24.3100,-0.0823,-0.2780,-0.2555
1953-08-20,24.2900,0.2470,-0.3334,-0.2504
1953-08-21,24.3500,-1.0678,-0.2592,-0.2510
1953-08-24,24.0900,-0.6642,-0.3629,-0.3750
1953-08-25,23.9300,-0.2925,-0.4332,-0.4059
1953-08-26,23.8600,-0.2934,-0.4143,-0.4135
1953-08-27,23.7900,-0.2102,-0.3603,-0.3973
1953-08-28,23.7400,-1.7692,-0.3826,-0.3392
1953-08-31,23.3200,0.4288,-0.7216,-0.5806
1953-09-01,23.4200,0.5978,-0.4716,-0.5597
1953-09-02,23.5600,-0.2122,-0.2611,-0.3200
1953-09-03,23.5100,0.2552,-0.2476,-0.2542
1953-09-04,23.5700,0.1697,-0.1559,-0.1759
1953-09-08,23.6100,0.1694,-0.0922,-0.1093
1953-09-09,23.6500,-1.0148,0.2335,-0.0547
1953-09-10,23.4100,-1.1534,-0.0071,0.0546
1953-09-11,23.1400,-1.8583,-0.2981,-0.1703
1953-09-14,22.7100,0.8366,-0.5711,-0.5196
1953-09-15,22.9000,0.4803,-0.4806,-0.3743
1953-09-16,23.0100,0.2608,-0.4322,-0.3448
1953-09-17,23.0700,-0.5202,-0.4196,-0.3336
1953-09-18,22.9500,-0.3050,-0.3339,-0.4343
1953-09-21,22.8800,1.3986,-0.1891,-0.3299
1953-09-22,23.2000,0.1293,0.3550,0.0373
1953-09-23,23.2300,0.0430,0.2385,0.3225
1953-09-24,23.2400,0.2582,0.1660,0.2104
1953-09-25,23.3000,0.6438,0.1657,0.1792
1953-09-28,23.4500,0.1706,0.3589,0.2342
1953-09-29,23.4900,-0.5960,0.4360,0.3317
1953-09-30,23.3500,0.5996,0.1071,0.2879
1953-10-01,23.4900,0.4257,0.1853,0.1773
1953-10-02,23.5900,-0.4663,0.2488,0.2196
1953-10-05,23.4800,-0.3833,0.1278,0.1462
1953-10-06,23.3900,0.8123,-0.0426,0.0548
1953-10-07,23.5800,0.1696,0.0639,0.0791
1953-10-08,23.6200,0.1693,0.1913,0.0790
1953-10-09,23.6600,-0.3804,0.1203,0.1881
1953-10-13,23.5700,0.4667,-0.0142,0.0485
1953-10-14,23.6800,1.1402,0.1413,0.0546
1953-10-15,23.9500,0.7933,0.3942,0.2841
1953-10-16,24.1400,0.0829,0.3927,0.4513
1953-10-19,24.1600,0.0414,0.3772,0.3478
1953-10-20,24.1700,0.0828,0.3550,0.3287
1953-10-21,24.1900,0.4547,0.4297,0.3157
1953-10-22,24.3000,0.2058,0.4279,0.4330
1953-10-23,24.3500,-0.1643,0.2753,0.3958
1953-10-26,24.3100,-0.2057,0.1169,0.2122
1953-10-27,24.2600,0.1237,0.0687,0.0707
1953-10-28,24.2900,1.1939,0.0824,0.0765
1953-10-29,24.5800,-0.1627,0.2670,0.2408
1953-10-30,24.5400,0.4890,0.1640,0.2051
1953-11-02,24.6600,-0.6083,0.2114,0.2105
1953-11-04,24.5100,0.5304,0.1362,0.0935
1953-11-05,24.6400,-0.1217,0.2581,0.1924
1953-11-06,24.6100,0.2032,0.2169,0.2037
1953-11-09,24.6600,-1.1760,0.0542,0.2149
1953-11-10,24.3700,0.3693,-0.1153,-0.1221
1953-11-12,24.4600,0.3271,-0.1358,-0.0465
1953-11-13,24.5400,-0.6520,0.0204,-0.0699
1953-11-16,24.3800,-0.5332,-0.1768,-0.0757
1953-11-17,24.2500,0.1650,-0.2455,-0.2277
1953-11-18,24.2900,0.4529,-0.2529,-0.1872
1953-11-19,24.4000,0.1639,0.0205,-0.1523
1953-11-20,24.4400,-0.3273,-0.0137,0.0410
1953-11-23,24.3600,0.5747,-0.1232,-0.0586
1953-11-24,24.5000,0.0816,0.0821,-0.0234
1953-11-25,24.5200,0.5710,0.1843,0.0820
1953-11-27,24.6600,0.4055,0.2519,0.2395
1953-11-30,24.7600,0.0808,0.2445,0.2738
1953-12-01,24.7800,0.6860,0.2304,0.2209
1953-12-02,24.9500,0.0802,0.3982,0.2956
1953-12-03,24.9700,0.0401,0.3162,0.3523
1953-12-04,24.9800,-0.1201,0.3085,0.2765
1953-12-07,24.9500,-0.3206,0.1941,0.2471
1953-12-08,24.8700,-0.1206,0.0736,0.1205
1953-12-09,24.8400,-0.2415,0.0401,0.0459
1953-12-10,24.7800,-0.0807,-0.1138,0.0000
1953-12-11,24.7600,-0.2827,-0.1408,-0.1091
1953-12-14,24.6900,0.0810,-0.1948,-0.1610
1953-12-15,24.7100,1.0117,-0.1615,-0.1555
1953-12-16,24.9600,-0.0801,0.0605,0.0058
1953-12-17,24.9400,0.2005,0.0672,0.0403
1953-12-18,24.9900,-0.1601,0.1409,0.0863
1953-12-21,24.9500,-0.7615,0.1273,0.0977
